species,lon,lat,source
Phylloscartes oustaleti,-48.9694,-26.3155,gbif
Amazona rhodocorytha,-39.2795,-16.4708,gbif
Drymophila ferruginea,-46.1165,-23.0997,gbif
Sclerurus scansor,-49.8055,-25.4603,gbif
Myrmotherula unicolor,-45.4291,-23.5953,gbif
Anabacerthia amaurotis,-48.9136,-25.3372,gbif
Ramphodon naevius,-47.4568,-24.0795,gbif
Drymophila genei,-44.7347,-22.3625,gbif
Touit melanonotus,-45.8663,-23.7334,gbif
Heliobletus contaminatus,-42.5567,-22.3741,gbif
Drymophila ferruginea,-47.4027,-24.0508,gbif
Saltator fuliginosus,-47.4346,-24.0687,gbif
Anabacerthia lichtensteini,-44.94,-23.3313,gbif
Saltator fuliginosus,-47.4754,-24.0853,gbif
Pseudastur polionotus,-45.0728,-23.3905,gbif
Campephilus robustus,-46.5932,-22.2747,gbif
Phyllomyias virescens,-43.5036,-20.0983,gbif
Leptodon forbesi,-35.8554,-8.70268,gbif
Ilicura militaris,-41.0317,-20.4008,gbif
Drymophila ferruginea,-45.3587,-23.836,gbif
Rhopias gularis,-49.2683,-27.0474,gbif
Myrmotherula urosticta,-39.08,-14.3269,gbif
Glaucis dohrnii,-39.0674,-16.4361,gbif
Piprites pileata,-44.6917,-22.3787,gbif
Phylloscartes paulista,-48.4127,-24.2649,gbif
Hemitriccus obsoletus,-44.5707,-22.3833,gbif
Schiffornis virescens,-48.6551,-16.6319,gbif
Philydor atricapillus,-45.1639,-23.3197,gbif
Sclerurus scansor,-45.7146,-23.7153,gbif
Ilicura militaris,-43.5043,-20.0862,gbif
Haplospiza unicolor,-46.293,-23.7737,gbif
Drymophila ochropyga,-44.6199,-22.429,gbif
Thlypopsis pyrrhocoma,-42.5672,-22.3389,gbif
Ramphodon naevius,-44.611,-22.4449,gbif
Hemitriccus obsoletus,-47.9232,-25.0035,gbif
Terenura maculata,-39.02,-14.2532,gbif
Campephilus robustus,-44.8036,-23.204,gbif
Saltator maxillosus,-49.1762,-27.6791,gbif
Carpornis cucullata,-49.0436,-25.5518,gbif
Schiffornis virescens,-46.2486,-23.1439,gbif
Philydor atricapillus,-44.85,-23.3603,gbif
Mionectes rufiventris,-45.1931,-23.4482,gbif
Myrmotherula unicolor,-46.1427,-23.8508,gbif
Schiffornis virescens,-43.8752,-19.935,gbif
Amazona brasiliensis,-46.95,-24.1698,gbif
Phyllomyias virescens,-45.2942,-22.507,gbif
Ramphodon naevius,-44.5519,-23.0246,gbif
Neopelma chrysolophum,-44.611,-22.4449,gbif
Schiffornis virescens,-47.4027,-24.0509,gbif
Phyllomyias virescens,-49.5126,-27.276,gbif
Ilicura militaris,-41.9584,-21.9549,gbif
Drymophila ferruginea,-46.0446,-23.0742,gbif
Mionectes rufiventris,-46.0159,-23.0993,gbif
Anabacerthia lichtensteini,-55.5883,-27.2845,gbif
Carpornis cucullata,-45.1964,-23.4755,gbif
Ramphodon naevius,-49.0724,-27.0066,gbif
Heliobletus contaminatus,-44.8356,-23.1983,gbif
Anabazenops fuscus,-48.722,-24.567,gbif
Dysithamnus xanthopterus,-42.533,-22.2809,gbif
Ilicura militaris,-44.6778,-23.3348,gbif
Phylloscartes sylviolus,-48.8116,-25.0999,gbif
Drymophila ferruginea,-48.5837,-24.6046,gbif
Picumnus temminckii,-54.4469,-25.6826,gbif
Schiffornis virescens,-49.6739,-22.3809,gbif
Pteroglossus bailloni,-54.1753,-26.9808,gbif
Ilicura militaris,-46.6232,-24.087,gbif
Heliobletus contaminatus,-45.5928,-22.6546,gbif
Rhopias gularis,-47.508,-23.9882,gbif
Merulaxis ater,-46.5088,-23.9789,gbif
Hemitriccus obsoletus,-48.4093,-24.2676,gbif
Xipholena atropurpurea,-39.1279,-16.5548,gbif
Cichlocolaptes leucophrus,-47.5626,-24.0044,gbif
Campephilus robustus,-45.2834,-22.5257,gbif
Philydor novaesi,-35.9002,-9.1692,gbif
Piprites pileata,-45.5856,-22.7009,gbif
Schiffornis virescens,-47.4026,-24.0427,gbif
Cranioleuca pallida,-46.0613,-23.6798,gbif
Sclerurus scansor,-50.108,-29.5107,gbif
Picumnus temminckii,-54.4197,-25.6762,gbif
Piculus aurulentus,-42.568,-22.339,gbif
Neopelma chrysolophum,-44.922,-23.155,gbif
Ilicura militaris,-47.3508,-24.0298,gbif
Tinamus solitarius,-47.4027,-24.0509,gbif
Philydor atricapillus,-47.4518,-24.078,gbif
Notharchus swainsoni,-54.4427,-25.6851,gbif
Heliobletus contaminatus,-42.5051,-22.363,gbif
Odontophorus capueira,-48.4515,-24.3583,gbif
Ilicura militaris,-44.236,-20.869,gbif
Sclerurus scansor,-47.2961,-24.0105,gbif
Cranioleuca pallida,-45.3178,-22.4293,gbif
Heliobletus contaminatus,-45.8904,-22.6947,gbif
Scytalopus speluncae,-45.1964,-23.4755,gbif
Notharchus swainsoni,-54.58,-25.36,gbif
Anabacerthia lichtensteini,-54.0556,-26.0184,gbif
Terenura maculata,-40.522,-15.7881,gbif
Saltator maxillosus,-50.1808,-29.3683,gbif
Drymophila ferruginea,-44.7742,-23.224,gbif
Anabacerthia lichtensteini,-54.4498,-25.6776,gbif
Campephilus robustus,-49.2461,-26.3766,gbif
Heliobletus contaminatus,-45.8456,-23.5331,gbif
Myrmoderus loricatus,-41.018,-20.0925,gbif
Scytalopus pachecoi,-53.8513,-27.233,gbif
Cichlocolaptes leucophrus,-48.8887,-26.3617,gbif
Odontophorus capueira,-48.7904,-27.0834,gbif
Sclerurus scansor,-45.8896,-23.6542,gbif
Phylloscartes oustaleti,-44.8215,-23.1531,gbif
Amazona rhodocorytha,-42.0393,-22.4264,gbif
Drymophila ferruginea,-40.5261,-15.7903,gbif
Scytalopus speluncae,-45.4877,-22.6911,gbif
Myrmotherula unicolor,-47.5612,-24.0037,gbif
Schiffornis virescens,-50.5005,-27.9886,gbif
Picumnus temminckii,-48.9447,-25.6038,gbif
Ilicura militaris,-42.4398,-19.5427,gbif
Ilicura militaris,-43.0021,-16.7914,gbif
Philydor atricapillus,-43.0016,-22.4964,gbif
Ilicura militaris,-47.4928,-23.9965,gbif
Cranioleuca pallida,-49.1966,-25.5181,gbif
Sclerurus scansor,-56.06,-25.2,gbif
Sclerurus scansor,-48.2985,-25.1818,gbif
Cranioleuca pallida,-46.5764,-23.8034,gbif
Anabacerthia lichtensteini,-48.2981,-25.1841,gbif
Odontophorus capueira,-38.9361,-4.26736,gbif
Saltator fuliginosus,-48.3233,-22.1229,gbif
Mionectes rufiventris,-53.9667,-26.4667,gbif
Saltator maxillosus,-44.7596,-22.3748,gbif
Jacamaralcyon tridactyla,-42.6582,-22.0306,gbif
Thamnophilus ambiguus,-39.0832,-16.0559,gbif
Picumnus temminckii,-53.9726,-25.8701,gbif
Myrmotherula unicolor,-47.3159,-24.0203,gbif
Picumnus temminckii,-47.9009,-24.9765,gbif
Piculus aurulentus,-54.1022,-26.6323,gbif
Thamnophilus ambiguus,-42.4439,-19.545,gbif
Philydor atricapillus,-48.057,-24.9924,gbif
Picumnus temminckii,-54.466,-25.6884,gbif
Neopelma chrysolophum,-45.6514,-22.8636,gbif
Rhopias gularis,-44.6149,-22.7361,gbif
Xipholena atropurpurea,-39.054,-14.4265,gbif
Phylloscartes difficilis,-44.7293,-23.1005,gbif
Ramphodon naevius,-46.9179,-24.2146,gbif
Sclerurus scansor,-49.1704,-26.6433,gbif
Pseudastur polionotus,-44.8128,-23.1391,gbif
Hemitriccus obsoletus,-48.8622,-27.8854,gbif
Mionectes rufiventris,-42.8804,-20.7548,gbif
Thamnophilus ambiguus,-43.2835,-22.5949,gbif
Heliobletus contaminatus,-55.7667,-26.2333,gbif
Picumnus temminckii,-48.7623,-25.3358,gbif
Mionectes rufiventris,-45.686,-22.8875,gbif
Sclerurus scansor,-55.7667,-26.2333,gbif
Ilicura militaris,-43.8752,-19.935,gbif
Drymophila ferruginea,-48.7802,-27.1096,gbif
Saltator fuliginosus,-47.1811,-23.9695,gbif
Cranioleuca pallida,-43.8815,-21.7068,gbif
Sclerurus scansor,-54.1781,-27.0054,gbif
Cranioleuca pallida,-42.9931,-22.3666,gbif
Philydor atricapillus,-53.9774,-25.8563,gbif
Mionectes rufiventris,-42.5392,-22.1707,gbif
Cranioleuca pallida,-45.5927,-22.6556,gbif
Scytalopus speluncae,-45.1339,-22.5002,gbif
Anabazenops fuscus,-49.0233,-26.7553,gbif
Campephilus robustus,-44.606,-21.9791,gbif
Campephilus robustus,-54.4386,-25.6842,gbif
Cranioleuca pallida,-46.5482,-23.4109,gbif
Drymophila ferruginea,-47.8128,-24.0162,gbif
Thamnophilus ambiguus,-38.8041,-12.2561,gbif
Terenura maculata,-44.5505,-22.4288,gbif
Thlypopsis pyrrhocoma,-52.375,-27.27,gbif
Piprites pileata,-44.6969,-22.229,gbif
Saltator maxillosus,-44.6082,-22.4386,gbif
Notharchus swainsoni,-46.9115,-24.1404,gbif
Odontophorus capueira,-54.1719,-26.9824,gbif
Piculus aurulentus,-54.1426,-26.8769,gbif
Picumnus temminckii,-47.4117,-24.0529,gbif
Drymophila ferruginea,-48.6813,-24.5518,gbif
Sclerurus scansor,-38.9469,-4.2942,gbif
Phacellodomus erythrophthalmus,-44.505,-22.3129,gbif
Campephilus robustus,-44.8323,-23.1757,gbif
Ilicura militaris,-47.4395,-24.0719,gbif
Mionectes rufiventris,-48.8939,-26.3181,gbif
Conopophaga cearae,-38.6669,-4.26408,gbif
Thlypopsis pyrrhocoma,-54.2312,-27.3895,gbif
Saltator fuliginosus,-52.7218,-23.8862,gbif
Campephilus robustus,-48.4491,-24.2364,gbif
Anabacerthia lichtensteini,-48.6803,-24.5569,gbif
Thlypopsis pyrrhocoma,-54.1009,-27.0437,gbif
Saltator maxillosus,-44.659,-22.3822,gbif
Arremon semitorquatus,-42.514,-22.2471,gbif
Ramphodon naevius,-42.7704,-22.4236,gbif
Neopelma chrysolophum,-44.8299,-21.5483,gbif
Sclerurus scansor,-43.1611,-22.5362,gbif
Phacellodomus erythrophthalmus,-44.7591,-23.2249,gbif
Thlypopsis pyrrhocoma,-49.4952,-28.6395,gbif
Ramphodon naevius,-48.7597,-25.2395,gbif
Drymophila rubricollis,-54.1776,-27.0053,gbif
Campephilus robustus,-54.455,-25.6838,gbif
Odontophorus capueira,-46.4772,-23.819,gbif
Hemitriccus orbitatus,-47.2132,-23.2312,gbif
Cranioleuca pallida,-44.9328,-21.9796,gbif
Thlypopsis pyrrhocoma,-42.5054,-22.363,gbif
Thlypopsis pyrrhocoma,-54.8258,-27.06,gbif
Pteroglossus bailloni,-45.2593,-23.5409,gbif
Mionectes rufiventris,-42.5393,-22.1708,gbif
Sclerurus scansor,-48.8872,-25.4206,gbif
Terenura maculata,-44.6011,-22.4449,gbif
Pteroglossus bailloni,-46.5867,-23.4045,gbif
Anabacerthia lichtensteini,-43.2768,-22.9595,gbif
Drymophila ferruginea,-46.6452,-23.5363,gbif
Hemitriccus orbitatus,-47.4027,-24.0509,gbif
Drymophila ochropyga,-47.9737,-24.1432,gbif
Anabacerthia lichtensteini,-47.3508,-24.0298,gbif
Mionectes rufiventris,-47.1086,-24.4586,gbif
Schiffornis virescens,-44.6969,-22.229,gbif
Cranioleuca pallida,-46.6785,-23.4149,gbif
Cranioleuca pallida,-44.8164,-23.1428,gbif
Saltator fuliginosus,-48.2736,-24.3088,gbif
Ilicura militaris,-49.1704,-26.6433,gbif
Rhopias gularis,-47.256100000000004,-23.9674,gbif
Sclerurus scansor,-45.4171,-23.8778,gbif
Anabazenops fuscus,-43.3009,-20.6851,gbif
Terenura maculata,-53.3433,-18.2528,gbif
Picumnus temminckii,-48.3834,-24.2442,gbif
Drymophila rubricollis,-44.6196,-22.7173,gbif
Piculus aurulentus,-49.3646,-26.571,gbif
Buteogallus lacernulatus,-48.534,-27.7595,gbif
Anabazenops fuscus,-40.99,-20.4965,gbif
Merulaxis ater,-48.8279,-25.4807,gbif
Neopelma chrysolophum,-45.3757,-22.4261,gbif
Tinamus solitarius,-55.7667,-26.2333,gbif
Phyllomyias virescens,-49.0793,-25.4326,gbif
Merulaxis ater,-44.8034,-23.204,gbif
Tinamus solitarius,-53.9774,-25.8563,gbif
Heliobletus contaminatus,-55.6333,-26.0833,gbif
Cranioleuca pallida,-44.5924,-22.3113,gbif
Rhopias gularis,-49.0957,-26.2099,gbif
Schiffornis virescens,-43.0001,-22.4719,gbif
Notharchus swainsoni,-53.8559,-25.2408,gbif
Phylloscartes paulista,-47.3153,-24.0292,gbif
Philydor atricapillus,-48.524,-27.7172,gbif
Conopophaga cearae,-38.951,-4.24959,gbif
Terenura maculata,-39.0258,-14.3263,gbif
Heliobletus contaminatus,-51.9911,-26.7997,gbif
Schiffornis virescens,-54.4757,-25.6892,gbif
Mionectes rufiventris,-46.9524,-24.2532,gbif
Odontophorus capueira,-53.8086,-25.1491,gbif
Phylloscartes oustaleti,-47.4512,-24.0775,gbif
Drymophila genei,-45.6669,-22.8252,gbif
Tinamus solitarius,-55.3667,-24.6167,gbif
Anabacerthia lichtensteini,-41.0524,-20.4057,gbif
Touit surdus,-38.0236,-12.5513,gbif
Carpornis cucullata,-46.4613,-23.835,gbif
Schiffornis virescens,-44.7705,-23.211,gbif
Drymophila ferruginea,-41.2708,-20.7333,gbif
Anabazenops fuscus,-45.8419,-23.5571,gbif
Scytalopus speluncae,-44.7592,-22.3741,gbif
Hemitriccus obsoletus,-49.1363,-27.6669,gbif
Cranioleuca pallida,-42.9629,-22.3753,gbif
Sclerurus scansor,-40.8766,-3.90009,gbif
Heliobletus contaminatus,-49.157,-27.1061,gbif
Buteogallus lacernulatus,-45.1638,-23.3198,gbif
Myrmotherula unicolor,-48.7428,-27.729,gbif
Schiffornis virescens,-48.5848,-24.4347,gbif
Picumnus temminckii,-57.306,-25.4103,gbif
Terenura maculata,-45.3586,-23.814,gbif
Anabacerthia amaurotis,-42.5131,-22.4011,gbif
Terenura maculata,-47.981,-24.0468,gbif
Schiffornis virescens,-45.5227,-22.7666,gbif
Phacellodomus erythrophthalmus,-44.7568,-22.3735,gbif
Schiffornis virescens,-51.0479,-29.4958,gbif
Schiffornis virescens,-43.2284,-22.5277,gbif
Scytalopus speluncae,-51.9912,-26.8359,gbif
Neopelma chrysolophum,-43.0001,-22.4719,gbif
Picumnus temminckii,-54.4411,-25.7145,gbif
Campephilus robustus,-54.1462,-26.8868,gbif
Mionectes rufiventris,-56.2167,-25.8333,gbif
Phacellodomus erythrophthalmus,-44.5532,-23.0247,gbif
Anabacerthia lichtensteini,-54.5851,-25.5154,gbif
Carpornis cucullata,-41.8196,-20.5017,gbif
Sclerurus scansor,-50.6604,-25.4595,gbif
Mionectes rufiventris,-44.6082,-22.4386,gbif
Pteroglossus bailloni,-44.7161,-23.2195,gbif
Jacamaralcyon tridactyla,-42.683,-21.9221,gbif
Cranioleuca pallida,-42.9508,-22.4478,gbif
Picumnus temminckii,-54.1703,-26.9733,gbif
Neopelma aurifrons,-40.5945,-19.9062,gbif
Neopelma chrysolophum,-42.4991,-22.114,gbif
Drymophila ferruginea,-43.7622,-22.3478,gbif
Drymophila ferruginea,-48.6128,-24.6058,gbif
Drymophila ferruginea,-47.2404,-22.2321,gbif
Picumnus temminckii,-48.8748,-25.4477,gbif
Mionectes rufiventris,-46.1815,-23.7345,gbif
Phacellodomus erythrophthalmus,-44.5251,-22.4001,gbif
Carpornis cucullata,-49.1817,-27.8926,gbif
Sclerurus scansor,-54.1815,-27.0042,gbif
Carpornis cucullata,-42.7481,-22.3866,gbif
Mionectes rufiventris,-54.3255,-25.6934,gbif
Phacellodomus erythrophthalmus,-46.623,-23.4213,gbif
Cranioleuca pallida,-43.2215,-22.5367,gbif
Sclerurus scansor,-43.2842,-22.9554,gbif
Rhopias gularis,-46.6422,-23.431,gbif
Rhopias gularis,-44.588,-22.4085,gbif
Mionectes rufiventris,-48.5837,-24.6046,gbif
Anabazenops fuscus,-49.3822,-26.4419,gbif
Sclerurus scansor,-39.4958,-7.2821,gbif
Ilicura militaris,-42.5164,-22.3579,gbif
Schiffornis virescens,-49.5137,-28.6292,gbif
Heliobletus contaminatus,-45.5054,-22.6933,gbif
Anabacerthia lichtensteini,-57.098,-23.628,gbif
Scytalopus speluncae,-48.4229,-24.2858,gbif
Phylloscartes oustaleti,-47.4082,-24.0683,gbif
Philydor atricapillus,-42.7711,-22.4509,gbif
Terenura maculata,-45.7146,-23.7153,gbif
Ramphodon naevius,-44.0303,-22.7997,gbif
Picumnus temminckii,-47.0169,-24.3635,gbif
Philydor atricapillus,-44.6977,-23.2344,gbif
Phylloscartes oustaleti,-47.508,-23.9882,gbif
Haplospiza unicolor,-44.8323,-23.1757,gbif
Carpornis cucullata,-46.6186,-23.8929,gbif
Arremon semitorquatus,-43.0876,-22.3093,gbif
Thamnophilus ambiguus,-40.0666,-19.8426,gbif
Cichlocolaptes leucophrus,-47.3052,-24.0106,gbif
Neopelma chrysolophum,-45.1334,-23.3512,gbif
Ilicura militaris,-43.7707,-20.1781,gbif
Phylloscartes difficilis,-41.8063,-20.5051,gbif
Philydor atricapillus,-50.2711,-29.5863,gbif
Terenura maculata,-47.446,-24.0874,gbif
Schiffornis virescens,-47.2669,-23.9938,gbif
Schiffornis virescens,-49.0651,-25.8501,gbif
Odontophorus capueira,-46.4443,-23.6227,gbif
Philydor atricapillus,-48.0023,-24.9659,gbif
Phylloscartes oustaleti,-48.4057,-24.268,gbif
Schiffornis virescens,-54.1867,-26.976,gbif
Sclerurus scansor,-50.929,-29.9638,gbif
Sclerurus scansor,-43.9017,-21.7376,gbif
Hemitriccus obsoletus,-49.2547,-27.1203,gbif
Ramphodon naevius,-45.2759,-23.5588,gbif
Schiffornis virescens,-55.6637,-26.6376,gbif
Cranioleuca pallida,-44.65,-22.5833,gbif
Antilophia bokermanni,-39.439,-7.28181,gbif
Scytalopus pachecoi,-54.3255,-25.6934,gbif
Philydor atricapillus,-45.9713,-23.7802,gbif
Pseudastur polionotus,-49.8504,-27.9305,gbif
Rhopias gularis,-49.2004,-26.659,gbif
Tinamus solitarius,-47.457,-24.0784,gbif
Terenura maculata,-49.2683,-27.0474,gbif
Thamnophilus ambiguus,-42.0385,-22.8566,gbif
Picumnus temminckii,-54.4484,-25.6752,gbif
Heliobletus contaminatus,-45.7324,-22.6875,gbif
Drymophila rubricollis,-54.3205,-25.7903,gbif
Campephilus robustus,-44.0519,-20.3977,gbif
Phylloscartes difficilis,-49.8545,-27.9289,gbif
Mionectes rufiventris,-47.0299,-23.478,gbif
Neopelma chrysolophum,-45.5824,-22.534300000000002,gbif
Philydor atricapillus,-40.5652,-19.9048,gbif
Rhopias gularis,-47.8353,-21.9805,gbif
Arremon semitorquatus,-45.9705,-23.4263,gbif
Tinamus solitarius,-54.1349,-26.8934,gbif
Drymophila genei,-45.5957,-22.7312,gbif
Drymophila ferruginea,-44.6044,-22.4478,gbif
Sclerurus scansor,-49.308,-25.4263,gbif
Xipholena atropurpurea,-40.0615,-19.1368,gbif
Cranioleuca pallida,-40.0796,-14.4368,gbif
Arremon semitorquatus,-42.5405,-22.1714,gbif
Phylloscartes oustaleti,-41.0524,-20.4057,gbif
Phyllomyias virescens,-41.2643,-20.3502,gbif
Schiffornis virescens,-51.9348,-29.3577,gbif
Picumnus temminckii,-49.0957,-26.2099,gbif
Anabacerthia lichtensteini,-49.3078,-26.3234,gbif
Mionectes rufiventris,-45.7717,-23.3111,gbif
Anabazenops fuscus,-42.738,-22.4128,gbif
Hemitriccus obsoletus,-44.8172,-22.3734,gbif
Myrmotherula urosticta,-39.0966,-14.3352,gbif
Haplospiza unicolor,-46.5373,-23.6888,gbif
Schiffornis virescens,-49.5823,-28.5643,gbif
Drymophila rubricollis,-45.2254,-22.5693,gbif
Odontophorus capueira,-54.2312,-27.3895,gbif
Anabazenops fuscus,-44.6115,-22.4356,gbif
Schiffornis virescens,-44.5312,-22.33,gbif
Cichlocolaptes leucophrus,-48.6364,-26.1005,gbif
Rhopias gularis,-44.8215,-23.1531,gbif
Dysithamnus xanthopterus,-44.7358,-22.366,gbif
Schiffornis virescens,-50.2129,-29.4862,gbif
Tinamus solitarius,-47.3129,-24.0155,gbif
Thamnophilus ambiguus,-43.4884,-20.0977,gbif
Saltator maxillosus,-44.7111,-22.4564,gbif
Heliobletus contaminatus,-45.6557,-22.6847,gbif
Anabazenops fuscus,-44.633,-22.686,gbif
Cranioleuca pallida,-46.6631,-23.5944,gbif
Ramphodon naevius,-43.0747,-22.5465,gbif
Mionectes rufiventris,-43.0233,-16.8617,gbif
Mionectes rufiventris,-50.3936,-29.432,gbif
Neopelma chrysolophum,-43.6707,-20.0563,gbif
Odontophorus capueira,-54.1128,-25.9887,gbif
Drymophila ochropyga,-42.9853,-22.4308,gbif
Tinamus solitarius,-40.5602,-19.9442,gbif
Dysithamnus xanthopterus,-43.0328,-22.4118,gbif
Cranioleuca pallida,-46.6578,-23.4512,gbif
Drymophila ochropyga,-42.6716,-22.0484,gbif
Piculus aurulentus,-44.6101,-22.4505,gbif
Picumnus temminckii,-48.41,-24.2701,gbif
Drymophila ferruginea,-45.063,-23.4011,gbif
Rhopias gularis,-48.5837,-24.6046,gbif
Terenura maculata,-42.9096,-22.4943,gbif
Picumnus temminckii,-49.1705,-26.9968,gbif
Cranioleuca pallida,-42.5803,-22.1702,gbif
Pteroglossus bailloni,-44.8063,-23.203,gbif
Phylloscartes difficilis,-44.6383,-22.3966,gbif
Cranioleuca pallida,-42.5805,-22.3329,gbif
Rhopias gularis,-44.6035,-22.4474,gbif
Merulaxis ater,-45.4709,-23.5783,gbif
Campephilus robustus,-48.7563,-25.24,gbif
Thamnophilus ambiguus,-41.8826,-20.4309,gbif
Picumnus temminckii,-49.043,-26.8627,gbif
Tinamus solitarius,-44.7639,-23.216,gbif
Buteogallus lacernulatus,-48.2991,-25.1814,gbif
Hemitriccus orbitatus,-49.4684,-28.6432,gbif
Schiffornis virescens,-43.2322,-22.5668,gbif
Pyrrhura cruentata,-39.1972,-16.4952,gbif
Rhopias gularis,-48.4093,-24.2676,gbif
Phylloscartes sylviolus,-48.2737,-24.3088,gbif
Schiffornis virescens,-46.5432,-22.9539,gbif
Thamnophilus ambiguus,-39.0792,-14.3282,gbif
Schiffornis virescens,-54.1934,-26.9704,gbif
Pyrrhura griseipectus,-38.9473,-4.21406,gbif
Rhopias gularis,-43.2814,-22.9532,gbif
Tinamus solitarius,-39.9989,-16.325,gbif
Thamnophilus ambiguus,-42.3691,-19.3517,gbif
Odontophorus capueira,-54.1875,-26.9714,gbif
Saltator fuliginosus,-43.4686,-20.8142,gbif
Hemitriccus orbitatus,-47.3626,-24.1743,gbif
Piculus aurulentus,-42.5672,-22.2217,gbif
Philydor atricapillus,-47.2771,-23.6861,gbif
Mionectes rufiventris,-48.5506,-16.2585,gbif
Touit melanonotus,-45.06,-23.4,gbif
Odontophorus capueira,-45.777,-23.613,gbif
Schiffornis virescens,-43.85,-22.6573,gbif
Terenura maculata,-45.8896,-23.6542,gbif
Phacellodomus erythrophthalmus,-44.5537,-22.9635,gbif
Phacellodomus erythrophthalmus,-45.8487,-23.3901,gbif
Saltator fuliginosus,-39.3292,-15.1222,gbif
Piculus aurulentus,-51.0804,-29.5182,gbif
Sclerurus scansor,-47.3485,-24.0298,gbif
Picumnus temminckii,-54.0635,-26.0204,gbif
Myrmotherula unicolor,-48.9434,-28.0857,gbif
Campephilus robustus,-42.8345,-18.2534,gbif
Heliobletus contaminatus,-43.0659,-22.488,gbif
Dysithamnus xanthopterus,-45.2501,-22.5744,gbif
Odontophorus capueira,-54.1865,-26.9711,gbif
Odontophorus capueira,-51.1821,-27.5681,gbif
Ramphodon naevius,-45.1747,-23.5083,gbif
Campephilus robustus,-54.8263,-25.0251,gbif
Schiffornis virescens,-44.3129,-21.0555,gbif
Lipaugus lanioides,-47.3193,-24.0191,gbif
Pteroglossus bailloni,-55.674,-26.6161,gbif
Mionectes rufiventris,-47.4758,-24.0053,gbif
Philydor atricapillus,-46.5649,-24.0165,gbif
Campephilus robustus,-41.0051,-20.5116,gbif
Arremon semitorquatus,-44.5311,-22.4149,gbif
Thlypopsis pyrrhocoma,-54.4572,-25.6905,gbif
Drymophila ferruginea,-44.6827,-23.2388,gbif
Pseudastur polionotus,-48.9694,-26.3155,gbif
Mionectes rufiventris,-45.6128,-22.7355,gbif
Philydor atricapillus,-46.3049,-23.8827,gbif
Carpornis cucullata,-48.4193,-24.2738,gbif
Phacellodomus erythrophthalmus,-42.7614,-19.4023,gbif
Drymophila ochropyga,-45.9668,-22.8977,gbif
Lipaugus lanioides,-40.9905,-20.0709,gbif
Picumnus temminckii,-48.8553,-25.1197,gbif
Picumnus temminckii,-46.5373,-23.6888,gbif
Merulaxis ater,-47.3508,-24.0298,gbif
Odontophorus capueira,-47.4012,-24.0483,gbif
Dysithamnus xanthopterus,-44.7599,-22.375,gbif
Haplospiza unicolor,-46.6363,-23.4522,gbif
Thlypopsis pyrrhocoma,-55.6333,-26.0833,gbif
Phylloscartes sylviolus,-48.8078,-27.052,gbif
Ilicura militaris,-40.1223,-14.3982,gbif
Anabacerthia lichtensteini,-56.2167,-25.8333,gbif
Hemitriccus obsoletus,-49.5886,-28.5534,gbif
Saltator maxillosus,-49.5495,-28.3933,gbif
Neopelma chrysolophum,-45.4693,-22.7097,gbif
Drymophila ferruginea,-48.6131,-24.6063,gbif
Piculus aurulentus,-53.7608,-32.1401,gbif
Ramphodon naevius,-44.5552,-22.9577,gbif
Carpornis cucullata,-51.1206,-29.8025,gbif
Drymophila rubricollis,-54.1811,-25.8657,gbif
Cranioleuca pallida,-41.5645,-20.6224,gbif
Myrmoderus loricatus,-42.8442,-22.3852,gbif
Terenura maculata,-48.8292,-25.4682,gbif
Heliobletus contaminatus,-45.4142,-22.7179,gbif
Amazona rhodocorytha,-39.1279,-16.5548,gbif
Anabacerthia amaurotis,-49.8209,-28.7059,gbif
Piculus aurulentus,-49.8963,-25.5749,gbif
Thlypopsis pyrrhocoma,-52.6368,-27.2594,gbif
Scytalopus speluncae,-48.3834,-24.2442,gbif
Odontophorus capueira,-47.0123,-24.366,gbif
Phacellodomus erythrophthalmus,-42.8712,-19.6529,gbif
Ilicura militaris,-45.0702,-20.7668,gbif
Cichlocolaptes leucophrus,-48.7537,-25.2301,gbif
Thamnophilus ambiguus,-42.2585,-22.7777,gbif
Ilicura militaris,-47.0135,-24.3714,gbif
Platyrinchus leucoryphus,-44.5318,-22.4334,gbif
Heliobletus contaminatus,-44.5855,-22.4662,gbif
Picumnus temminckii,-47.4478,-24.0819,gbif
Drymophila ochropyga,-44.6145,-22.4339,gbif
Cranioleuca pallida,-45.9298,-22.8727,gbif
Buteogallus lacernulatus,-46.4705,-23.428,gbif
Schiffornis virescens,-48.8319,-25.4803,gbif
